,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
422,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
423,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
424,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
425,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
426,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
427,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
428,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
429,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
430,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
431,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
432,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
433,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
434,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
435,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
436,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
437,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
438,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
439,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
440,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
441,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
442,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
443,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
444,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
445,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
446,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
447,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
448,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
449,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
